Booking_Status,Lead_Time,Weekend_Stay,Weekend_Night,Booking_Changes,ADR,Arrival_Months,Market_Segments
0,93,2,5,0,69.71,10,6
0,81,0,4,0,49,10,6
0,115,2,4,0,49,10,6
0,18,1,4,0,46,10,5
0,22,1,4,0,139,10,6
0,115,2,4,0,60,10,6
0,28,0,3,0,46,10,5
0,129,0,4,0,49,10,6
0,52,0,4,0,66,10,6
0,37,0,4,1,183,10,6
0,7,1,4,2,119,10,6
0,1,1,4,0,76,10,3
0,63,0,4,0,49,10,6
0,255,2,5,1,74.61,10,5
0,29,0,3,0,72,10,5
0,27,0,1,1,95,10,6
0,255,2,5,1,74.9,10,5
0,0,0,1,0,68,10,3
0,290,2,4,0,117,10,6
0,216,2,4,1,41.76,10,6
0,10,0,3,0,75,10,6
0,10,0,3,0,75,10,6
0,255,2,5,1,74.9,10,5
0,37,0,3,0,70,10,3
0,47,0,4,0,48,10,5
0,56,0,4,0,47.5,10,5
0,115,2,4,0,58,10,6
0,1,0,2,0,70,10,3
0,218,2,5,0,71,10,3
0,0,0,1,0,85,10,3
0,0,0,1,1,78,11,3
0,0,1,1,0,78,11,3
0,8,0,3,1,92.5,10,3
0,2,0,1,0,85,10,3
0,12,2,0,0,92.5,10,3
0,82,0,4,0,46,10,5
0,82,2,4,0,51,10,6
0,0,0,1,0,85,10,3
0,43,0,0,0,0,10,6
0,39,0,0,0,0,10,5
0,2,0,0,0,0,10,6
0,44,2,5,0,129.45,10,5
0,118,2,5,0,79.2,10,3
0,118,2,5,0,111.2,10,3
0,20,1,5,0,96.13,10,6
0,14,0,2,1,36,10,3
0,38,0,2,2,51,10,2
0,0,1,1,2,36,1,2
0,234,2,5,0,39.4,10,5
0,16,0,3,2,63,10,2
0,87,2,5,0,70,10,5
0,17,0,3,0,122.67,10,6
0,226,2,5,0,94.64,10,5
0,17,0,2,2,63,10,2
0,47,0,2,0,70,10,6
0,37,0,5,0,178,10,6
0,131,4,10,0,81,10,5
0,234,2,5,0,37.4,10,5
0,17,0,2,2,63,10,2
0,35,0,2,1,78,10,6
0,145,2,5,1,72.4,10,6
0,39,0,1,0,59,10,5
0,21,0,1,0,68,10,3
0,92,0,5,0,70.2,10,3
0,146,0,2,3,52,10,4
0,55,0,2,0,58.5,10,3
0,20,0,4,0,69.68,10,6
0,4,0,2,0,38,10,3
0,10,0,2,0,44,10,3
0,20,0,1,1,38,10,3
0,18,0,1,0,44,10,4
0,17,0,2,0,44,10,4
0,0,1,0,0,55,10,3
0,11,0,1,0,38,10,3
0,10,0,1,1,36,10,3
0,0,0,1,0,38,10,3
0,136,1,5,0,115,10,6
0,0,0,1,0,61,10,3
0,0,0,1,0,90,10,3
0,2,0,1,0,44,10,3
0,8,0,2,0,38,10,3
0,28,0,3,0,51.2,10,6
0,138,0,4,0,68,10,6
0,138,0,4,0,68,10,6
0,19,0,3,0,136.67,10,3
0,138,0,4,0,58,10,6
0,0,0,1,0,70,10,3
0,20,0,2,0,145,10,3
0,16,0,1,0,38,10,3
1,1,1,0,0,55,10,3
0,178,4,10,1,80.57,10,6
0,13,0,2,0,120,10,6
0,10,0,1,0,62,10,3
0,7,0,2,0,38,10,3
0,10,0,1,0,44,10,3
0,115,3,6,0,58.22,10,6
0,92,1,3,0,74,10,6
0,133,2,5,0,94,10,5
0,92,1,3,0,74,10,6
0,45,1,4,0,94,10,6
0,17,1,0,0,66,10,4
0,61,2,5,0,41,10,5
0,23,1,5,5,138.33,10,6
0,17,1,0,0,66,10,4
0,17,1,0,0,66,10,4
0,129,1,2,0,93,10,5
0,62,1,5,0,44,10,5
0,33,1,1,0,74,10,6
0,11,1,2,0,44,10,3
0,0,1,1,0,71,10,3
0,35,2,5,0,46,10,5
0,33,1,3,0,80.5,10,6
0,1,1,0,0,66,10,6
0,17,1,0,0,66,10,4
0,36,1,3,1,55,10,5
0,9,1,3,0,38,10,3
0,170,4,10,0,49.5,10,5
0,154,2,5,0,54.2,10,3
0,5,1,4,0,38,10,3
0,22,1,4,1,145,10,6
0,5,1,1,0,38,10,3
0,5,1,1,0,38,10,3
0,30,1,2,0,105,10,6
0,69,1,3,0,79.2,10,3
0,69,1,3,0,79.2,10,3
0,1,1,0,0,60,10,6
0,33,2,5,0,40,10,5
0,33,2,5,0,40,10,5
0,17,1,0,0,66,10,4
0,159,1,2,1,71.2,10,3
0,2,0,0,0,0,10,3
0,6,0,0,0,0,11,6
0,47,0,5,0,32.34,11,6
0,34,2,7,0,47.4,11,6
0,187,4,7,1,77.4,10,3
0,187,4,7,2,77.4,10,3
0,187,4,7,2,79.4,10,3
0,48,2,1,0,64,10,6
0,123,2,2,1,48.95,10,6
0,32,2,2,0,58.4,10,5
0,1,1,0,1,57.97,10,6
0,0,0,1,0,55,11,3
0,38,2,1,0,29,10,5
0,2,2,0,0,6,10,1
0,46,2,1,1,58,10,3
0,160,2,1,0,46.4,10,6
0,0,1,0,0,76,10,3
0,14,2,2,0,38,10,3
0,14,2,2,0,44,10,3
0,51,2,0,1,60,10,6
0,21,2,1,0,135,10,6
0,6,1,0,0,145,10,6
0,6,1,0,0,150,10,6
0,0,2,0,0,55,10,3
0,1,1,0,0,108,10,3
0,160,2,4,0,46.98,10,3
0,236,0,4,1,46.17,1,3
0,10,2,1,0,38,10,3
0,0,2,0,0,66,10,6
0,42,2,1,0,71.23,10,6
0,1,2,0,0,66,10,6
0,1,0,1,0,76,11,3
0,42,2,1,0,56.73,10,6
0,0,1,0,0,41.57,10,6
0,2,2,0,1,66,10,6
0,50,2,1,0,58,10,6
0,50,2,1,2,69.67,10,6
0,10,2,1,0,38,10,3
0,83,1,0,1,37.8,10,3
0,141,4,10,1,81.66,10,6
0,93,2,4,2,102.93,10,6
0,38,1,1,0,29,10,5
0,13,2,1,0,70,10,6
0,89,2,2,0,43.9,10,6
0,89,2,2,0,43.9,10,6
0,0,1,1,0,118.5,10,6
0,2,0,1,0,55,11,6
0,137,2,5,0,38.46,10,6
0,149,2,5,0,49.94,10,6
0,121,2,6,0,70.45,10,6
0,121,2,6,0,70.45,10,6
0,21,2,2,0,60.64,10,6
0,77,2,3,1,114.6,10,6
0,77,2,3,1,69.12,10,6
0,6,0,1,0,45,11,3
0,43,2,3,1,65.75,10,5
0,43,2,3,0,58.4,10,5
0,195,2,4,1,139.05,10,3
0,81,2,1,0,42.81,10,6
0,141,4,10,1,79.66,10,6
0,160,2,3,0,105.8,10,6
0,193,2,3,0,50.84,10,6
0,0,0,1,0,55,11,3
0,39,2,3,1,118.84,10,3
0,90,2,2,0,49.9,10,6
0,0,0,1,0,55,11,3
0,18,0,1,0,66,11,6
0,46,2,1,1,53.41,10,6
0,18,0,1,0,80,11,6
0,72,1,1,3,43.8,10,6
0,94,2,3,1,57.92,10,5
0,2,1,1,0,62.5,10,3
0,43,2,2,1,79,10,6
0,7,1,1,0,62.5,10,3
0,46,2,5,0,43.89,10,3
0,3,2,1,1,93.5,10,6
0,33,2,5,0,55.1,10,6
0,43,2,3,0,77.36,10,6
0,40,1,2,0,52.4,10,5
0,84,2,2,0,64.8,10,3
0,6,0,1,0,30,11,5
0,6,0,1,0,39.6,11,5
0,3,1,0,0,34.4,1,6
0,0,0,1,0,56,3,6
0,32,2,5,0,91.85,10,3
0,90,2,3,0,54.08,10,6
0,4,0,2,0,60,11,6
0,39,0,2,0,37.8,11,6
0,39,0,2,0,37.8,11,6
0,141,0,2,0,55.8,11,6
0,66,2,4,0,100.27,10,3
0,43,1,2,0,42.6,10,6
0,43,1,2,0,42.6,10,6
0,162,0,2,0,55.8,11,6
0,3,1,2,0,80,10,6
0,1,2,2,0,75,10,6
0,54,2,6,0,60.71,10,3
0,54,2,6,0,60.71,10,3
0,54,2,6,0,62.71,10,3
0,35,2,5,1,54,10,5
0,0,0,1,0,78,11,3
0,30,2,2,0,40.54,10,6
0,85,3,7,1,65.44,10,3
0,110,2,3,0,52.18,10,6
0,34,2,5,0,89.59,10,6
0,61,1,3,0,41.4,10,6
0,1,0,2,0,85,11,3
0,28,0,2,1,37.8,11,6
0,36,1,3,0,49.17,10,6
0,39,2,3,0,66.44,10,6
0,39,2,3,0,52.4,10,5
0,46,0,2,0,70.8,11,6
0,46,0,2,0,64.8,11,6
0,38,2,3,0,67.35,10,5
0,10,0,1,0,45,11,2
0,8,0,1,4,44,12,2
1,3,0,1,0,35,1,2
0,8,0,1,0,75,6,2
0,7,0,1,0,27,11,2
0,7,0,1,0,27,11,2
0,40,2,3,3,67.22,10,6
0,40,2,3,3,59.22,10,6
0,292,0,1,0,38,11,4
0,69,1,3,0,33,10,6
0,7,0,1,0,43.2,11,5
0,13,0,1,0,0,11,4
0,7,0,1,0,43.2,11,5
0,7,0,1,0,30,11,5
0,45,2,4,1,80.33,10,6
0,13,0,1,0,38,11,4
0,292,0,1,1,38,11,4
0,292,0,1,1,38,11,4
0,292,0,1,0,38,11,4
0,292,0,1,1,38,11,4
0,292,0,1,0,38,11,4
0,13,0,1,0,30.4,11,4
0,13,0,1,2,38,11,4
0,292,0,1,1,38,11,4
0,47,2,3,0,48.4,10,6
0,32,0,2,2,37.8,11,6
0,31,2,5,0,63.47,10,6
0,0,0,1,0,75,11,6
0,0,1,3,0,100,10,3
0,3,2,3,1,72.9,10,6
0,292,0,1,0,38,11,4
0,31,2,3,0,62.88,10,3
0,89,2,3,1,61.8,10,3
0,28,0,1,1,59.04,11,6
0,89,2,3,1,61.8,10,3
0,89,2,3,1,128.7,10,3
0,18,0,0,0,0,11,6
0,228,0,3,1,53.1,11,6
0,48,2,5,0,44.14,10,6
0,31,2,4,0,70.45,10,6
0,3,0,4,1,62,11,6
0,31,2,4,0,70.45,10,6
0,69,2,5,0,52.86,10,6
0,69,2,5,0,52.86,10,6
0,43,0,4,0,35,11,5
0,33,2,5,0,41.57,10,5
0,43,0,4,0,29,11,5
0,75,2,5,0,55.43,10,6
0,78,0,3,0,92.63,11,3
0,146,2,5,0,68.43,10,6
0,226,2,5,0,56.57,10,6
0,89,2,5,0,43,10,6
0,190,1,4,0,38.88,10,6
0,200,2,5,0,46.51,10,5
0,190,1,4,0,44.88,10,6
0,147,2,5,0,50.57,10,6
0,9,0,1,0,33,11,2
0,99,0,1,0,37.8,11,6
0,30,0,1,1,51.84,11,6
0,0,0,1,0,70,11,3
0,39,1,4,0,52.4,10,5
0,88,2,5,0,51.43,10,5
0,6,0,3,0,67.19,11,6
0,6,0,3,0,61.19,11,6
0,1,0,1,1,48,11,2
0,181,2,5,1,74.49,10,6
0,17,2,4,0,55.65,10,6
0,181,2,5,1,74.49,10,6
0,50,0,3,0,49.5,11,5
0,28,1,4,0,33.68,10,5
0,36,2,5,0,46.69,10,6
0,0,0,3,1,96,11,3
0,43,1,4,0,66.48,10,6
0,62,2,8,0,49.7,10,5
0,7,2,4,1,71,10,6
0,8,2,4,0,51.04,10,6
0,96,2,5,0,78.43,10,6
0,158,2,5,0,37.14,10,6
0,142,2,5,0,50.57,10,6
0,19,2,8,0,90.96,10,3
0,26,0,3,0,30.6,11,5
0,69,2,5,0,39.21,10,6
0,142,2,5,0,95.71,10,6
0,34,1,4,0,87.48,10,6
0,35,1,4,0,40.68,10,6
0,35,1,4,0,40.68,10,6
0,196,2,5,0,96,10,6
0,226,2,5,2,56.57,10,6
0,111,2,8,1,44.28,10,6
0,111,2,6,3,40.85,10,6
0,8,0,4,0,59.26,11,6
0,54,2,5,0,35,10,5
0,6,1,5,0,83.5,10,3
0,53,2,5,0,73.92,10,5
0,3,0,3,0,41.57,11,6
0,37,0,4,2,54,11,6
0,1,0,1,0,70,11,6
0,1,0,1,0,70,11,6
0,157,2,5,0,40.03,10,6
0,108,1,5,2,51.47,10,6
0,1,0,2,0,72,11,6
0,36,0,5,0,30.6,11,5
0,36,0,5,0,29,11,5
0,1,0,2,0,89,11,6
0,42,0,5,1,54,11,6
0,2,0,1,0,70,11,3
0,40,0,5,0,52.4,11,5
0,201,0,1,3,60,11,6
0,0,0,1,0,70,11,3
0,0,0,1,0,84,11,3
0,3,0,2,0,104,11,6
0,142,2,5,0,39.15,10,6
0,17,0,1,0,72,11,3
0,17,0,1,0,72,11,3
0,2,0,2,0,93,11,6
0,17,0,1,0,72,11,3
0,6,0,1,1,89.1,11,6
0,36,0,2,0,55.8,11,6
0,8,0,2,0,0,11,1
0,82,0,2,0,37.8,11,6
0,1,0,2,0,75,11,6
0,86,2,5,0,35,10,5
0,22,0,5,0,72,11,6
0,7,0,3,0,55.44,11,6
0,7,0,1,0,55,11,3
0,11,0,4,0,41.57,11,6
0,55,0,2,2,48,11,6
0,29,0,2,0,55.8,11,6
0,29,0,2,0,55.8,11,6
0,29,0,2,0,55.8,11,6
0,29,0,2,0,55.8,11,6
0,29,0,2,0,37.8,11,6
0,9,0,1,0,66,11,6
0,21,0,2,0,105,11,6
0,3,0,2,0,74,11,6
0,70,2,5,0,37.8,10,6
0,70,2,5,3,55.3,10,6
0,35,2,5,0,52.4,10,5
0,48,1,3,0,29,11,5
0,45,1,3,0,29,11,5
0,34,1,3,0,88,11,6
0,8,1,2,0,68,11,6
0,80,2,5,0,32.8,10,5
0,30,2,5,0,69.04,10,6
0,80,2,5,1,32.8,10,5
0,35,2,5,0,28.71,10,5
0,54,1,2,0,30.24,11,6
0,33,2,5,1,60,10,5
0,28,2,5,0,32.31,10,5
0,41,1,4,0,29,11,5
0,2,1,0,0,58,11,5
0,32,1,2,0,58.65,11,5
0,84,2,5,0,33.6,10,6
0,2,1,0,0,52,11,5
0,40,1,4,1,35,11,5
0,49,1,3,0,68,11,3
0,84,2,5,0,62.9,10,6
0,84,2,5,0,33.26,10,6
0,10,1,3,0,60,11,6
0,31,1,2,1,84.8,11,6
0,10,1,3,0,61.5,11,6
0,28,1,4,0,33.3,11,6
0,43,1,4,0,52.4,11,5
0,26,1,2,0,65.14,11,6
0,2,1,0,0,70,11,6
0,35,1,2,0,64.8,11,6
0,95,2,5,1,32.8,10,5
0,40,1,3,2,61.8,11,6
0,13,1,3,0,81,11,6
0,21,2,3,1,33.26,11,3
0,4,4,13,0,33.26,11,3
0,43,2,3,0,30.6,11,5
0,43,2,3,0,30.6,11,5
0,0,1,0,0,35,11,2
0,36,2,1,0,62.83,11,6
0,7,1,0,0,51,11,2
0,7,1,0,0,45,11,2
0,27,1,0,0,53.46,11,5
0,11,2,5,2,97,11,3
0,5,1,0,0,64.5,11,2
0,5,1,0,0,58.5,11,2
0,45,2,1,1,36.5,11,5
0,1,1,0,0,59.9,11,6
0,46,2,1,0,52.8,11,6
0,57,4,10,0,34,10,5
0,37,2,1,1,30.6,11,5
0,17,2,1,1,43.2,11,6
0,79,2,0,0,88.8,11,6
0,3,1,0,0,70,11,6
0,5,2,0,0,52.36,11,6
0,32,2,5,1,30.24,11,6
0,69,2,1,0,37.8,11,6
0,0,1,0,0,41,11,3
0,0,1,0,0,70,11,3
0,40,2,2,1,57.76,11,3
0,105,2,5,1,84.3,11,3
0,96,2,2,0,87,11,6
0,91,2,3,0,64.8,11,6
0,43,2,5,1,35,11,5
0,0,1,0,0,76,11,3
0,74,2,1,0,55.8,11,5
0,57,2,5,0,69.94,11,6
0,57,2,5,0,71.94,11,6
0,46,2,1,2,60.24,11,6
0,164,2,3,1,43.8,11,3
0,26,2,5,2,87.65,11,6
0,6,0,1,0,42,11,5
0,89,4,6,1,102.8,10,3
0,26,2,2,0,45.77,11,3
0,45,2,2,0,52.4,11,5
0,49,2,2,0,46.8,11,6
0,1,0,1,0,96,11,6
0,28,2,2,0,41.85,11,6
0,48,2,2,0,36.04,11,6
0,47,2,2,1,74.8,11,6
0,6,0,1,0,42,11,5
0,51,2,5,0,47.24,11,3
0,7,1,1,0,57.97,11,6
0,3,1,1,1,0,11,1
0,3,1,1,1,0,11,1
0,1,0,1,0,30,11,2
0,5,0,2,0,30,2,5
0,41,2,1,0,52.4,11,5
0,0,0,0,0,0,11,5
0,0,0,1,0,35,11,3
0,0,0,0,0,0,11,5
0,0,0,0,0,0,11,6
0,42,2,2,2,76.96,11,3
0,0,2,1,0,54.86,11,6
0,45,2,3,0,82,11,6
0,22,1,1,0,60,11,6
0,22,1,1,0,61,11,6
0,49,2,1,6,64.8,11,6
0,70,2,5,0,70.11,11,5
0,56,2,1,1,42,11,6
0,6,0,0,1,0,11,3
0,73,2,4,0,48.47,11,6
0,55,2,2,0,46.43,11,6
0,12,2,5,2,66,11,5
0,48,2,2,0,52.4,11,5
0,93,0,1,0,37.8,11,6
0,66,2,2,1,37.8,11,6
0,253,2,3,1,73,11,3
0,59,0,1,1,29.11,11,6
0,74,2,2,1,62.48,11,6
0,10,1,2,0,30,11,5
0,22,2,7,0,88.8,11,6
0,74,2,2,1,60.48,11,6
0,85,2,6,0,37.8,11,6
0,41,2,2,0,58.4,11,5
0,78,0,2,0,54.8,11,6
0,7,1,2,0,60,11,6
0,6,1,3,0,56,11,6
0,4,1,2,0,61.2,12,3
0,2,1,2,0,44,1,3
0,6,0,4,0,43.2,2,3
0,9,1,2,0,49.5,3,3
0,24,0,2,0,63,3,3
0,14,0,1,1,30,11,5
0,1,0,1,0,42,11,6
0,47,2,3,0,32.24,11,6
0,9,2,2,0,70.56,11,6
0,30,0,0,1,0,11,6
0,4,0,2,0,60,11,6
0,6,1,2,0,68.33,11,6
0,18,0,1,0,75,11,6
0,4,1,3,0,44,11,5
0,11,1,4,1,32,11,5
0,150,0,3,0,37.8,11,6
0,26,0,3,0,41.4,11,6
0,50,2,5,0,37.8,11,6
0,28,0,3,0,41.4,11,6
0,0,0,1,0,70,11,3
0,21,0,3,2,33,11,5
0,36,2,5,0,27,11,5
0,20,0,3,2,27,11,5
0,21,0,3,1,33,11,5
0,0,0,1,0,96,11,6
0,42,2,5,0,30.71,11,5
0,117,4,8,0,44.15,10,6
0,2,0,1,0,96,11,6
0,2,0,1,0,90,11,6
0,53,2,5,0,38.7,11,5
0,53,2,5,0,54,11,5
0,65,0,3,0,79.8,11,6
0,53,2,5,0,55.71,11,5
0,198,2,3,1,37.8,11,6
0,36,2,5,0,36.04,11,6
0,39,2,5,0,91.06,11,3
0,0,2,5,0,85,11,3
0,9,1,1,2,60,2,6
0,29,0,0,0,0,11,6
0,60,1,3,1,80.22,11,3
0,43,0,4,0,46.8,11,6
0,3,0,4,0,105,11,6
0,263,1,4,1,30.03,11,6
0,49,0,3,0,35,11,5
0,70,2,5,0,37.8,11,6
0,12,0,4,0,38.11,11,6
0,17,2,5,1,82,11,6
0,104,2,5,0,54,11,6
0,29,2,5,0,68.4,11,5
0,41,2,5,0,39.51,11,6
0,104,2,5,0,54,11,6
0,51,2,5,0,37.8,11,6
0,104,2,5,0,54,11,6
0,46,2,5,0,35,11,5
0,65,0,4,0,37.8,11,6
0,92,0,4,0,37.8,11,6
0,92,0,4,0,37.8,11,6
0,31,0,4,0,37.8,11,6
0,95,2,5,1,96,11,6
0,92,0,4,1,60.3,11,6
0,25,0,2,0,100,11,6
0,31,0,0,0,0,11,6
0,2,0,1,0,85,11,3
0,48,1,4,0,29,11,5
0,99,2,5,1,68.04,11,6
0,47,2,5,1,83.06,11,3
0,44,0,3,0,29,11,5
0,60,2,5,0,30.24,11,6
0,43,2,5,0,46.8,11,6
0,191,2,5,0,30.24,11,6
0,0,0,1,0,65,11,3
0,40,0,4,0,46.8,11,6
0,44,0,3,0,37.8,11,6
0,26,0,4,1,53.2,11,6
0,67,2,4,0,57.47,11,6
0,42,1,4,0,35,11,5
0,34,2,5,0,37.8,11,6
0,43,0,4,0,46.8,11,6
0,20,0,4,1,78.25,11,3
0,12,0,4,2,55,11,6
0,12,0,4,1,106,11,6
0,13,1,4,1,37,11,5
0,50,0,3,1,43.8,11,6
0,95,2,5,0,57.8,11,6
0,40,0,4,0,52.8,11,6
0,40,0,4,0,37.8,11,6
0,110,0,1,2,36.24,11,6
0,110,0,1,1,30.24,11,6
0,27,2,4,0,55.8,11,6
0,27,0,2,0,76,11,6
0,29,2,4,0,37.8,11,6
0,27,2,5,0,36.1,11,3
0,67,2,4,0,55.8,11,6
0,62,1,4,0,79.8,11,6
0,28,1,4,0,64.8,11,6
0,121,2,5,0,31.95,11,6
0,48,0,3,1,33.26,11,3
0,43,0,4,0,46.8,11,6
0,24,2,5,2,143.97,11,3
0,0,0,1,0,85,11,3
0,148,4,10,0,40.1,10,6
0,230,1,5,2,64.9,11,6
0,22,0,3,0,75.6,11,6
0,35,0,3,0,37.8,11,6
0,73,0,3,0,30.24,11,6
0,35,0,3,0,37.8,11,6
0,39,2,5,0,61.58,11,5
0,36,0,3,0,64.8,11,6
0,36,0,3,0,70.8,11,6
0,35,0,3,0,37.8,11,6
0,0,0,2,0,81,11,6
0,5,0,1,0,85,11,3
0,17,1,5,1,74.17,11,3
0,73,3,10,3,46.8,10,6
0,4,0,1,0,85,11,3
0,28,0,2,2,114.4,11,3
0,51,0,2,1,93,11,6
0,5,0,3,0,57.75,11,6
0,52,0,3,1,46.8,11,6
0,12,1,5,1,175,11,3
0,73,0,1,0,37.8,11,6
0,73,0,1,0,37.8,11,6
0,73,0,1,0,37.8,11,6
0,69,0,5,0,82.8,11,6
0,27,0,3,0,54,11,5
0,47,0,4,0,37.8,11,6
0,37,4,10,0,50.02,10,6
0,52,0,3,0,29,11,5
0,15,0,2,0,41.57,11,6
0,19,2,6,0,47.7,11,5
0,65,0,2,1,0,11,1
0,35,0,3,0,37.8,11,6
0,0,0,1,0,113,11,6
0,0,0,1,0,75,11,6
0,26,0,2,0,76.5,11,3
0,69,0,2,0,65.8,11,3
0,16,2,5,1,67.71,11,5
0,34,1,3,0,77.18,11,5
0,14,5,10,0,53.32,10,6
0,0,1,2,0,71.67,11,6
0,20,1,4,0,43,11,5
0,25,2,5,1,60.65,11,5
0,92,1,5,0,37.8,11,6
0,49,1,2,0,58.4,11,5
0,152,1,4,0,52.8,11,3
0,36,2,5,0,39.51,11,6
0,19,3,7,3,89.77,11,3
0,32,1,4,0,37.8,11,6
0,11,2,5,1,68.15,11,5
0,1,1,0,0,65,11,6
0,50,1,4,1,52.4,11,5
0,50,1,4,0,46.7,11,5
0,123,1,0,0,63.28,11,6
0,41,3,9,0,37.8,11,6
0,57,1,2,0,37.8,11,6
0,57,1,2,0,37.8,11,6
0,167,1,4,0,87,11,6
0,30,1,3,1,59.12,11,6
0,19,1,0,0,48,11,6
0,2,1,0,0,65,11,6
0,9,1,3,0,37.8,11,3
0,4,1,1,0,48,11,3
0,19,2,3,0,88.68,11,3
0,34,2,2,1,60.48,11,6
0,50,2,5,2,46.8,11,6
0,101,2,3,0,37.44,11,6
0,104,2,5,1,37.8,11,6
0,45,2,4,0,37.8,11,6
0,26,2,0,0,43,11,6
0,4,1,0,0,43,11,6
0,6,0,1,0,43,11,6
0,4,1,0,0,30,11,2
0,6,0,1,0,30,11,2
0,3,1,0,0,30,11,2
0,3,1,0,0,30,12,2
0,210,2,3,0,42.97,11,6
0,29,2,4,0,58.98,11,6
0,19,1,0,0,56,11,6
0,39,2,5,0,46.8,11,6
0,68,2,2,0,37.8,11,6
0,158,2,1,0,51,11,5
0,39,2,5,0,46.8,11,6
0,0,1,0,0,60,11,6
0,0,1,0,0,60,11,6
0,0,0,1,0,46.2,11,6
0,0,1,0,0,80,11,3
0,53,2,1,0,29,11,5
0,0,1,0,0,79,11,6
0,10,1,0,0,48,11,6
0,1,0,2,0,48,1,6
0,14,0,3,0,60,3,6
0,0,1,0,0,111,11,3
0,20,2,0,2,62.7,11,3
0,1,1,0,0,65,11,6
0,44,4,6,0,34.86,11,3
0,50,2,1,0,64.8,11,6
0,50,2,1,0,64.8,11,6
0,50,2,1,0,64.8,11,6
0,39,2,3,0,46.8,11,6
0,52,2,3,0,29,11,5
0,50,2,1,0,64.8,11,6
0,103,2,2,1,30.24,11,6
0,25,4,6,0,39.6,11,5
0,69,4,10,0,30.6,11,5
0,224,2,5,1,26.1,11,5
0,97,3,6,0,64.6,11,5
0,1,0,1,0,30,11,5
0,0,0,1,0,52,11,6
0,52,2,3,0,39.4,11,6
0,52,2,3,0,37.8,11,6
0,53,2,2,0,29,11,5
0,29,0,1,0,48,11,4
0,0,0,1,0,41,11,2
0,5,0,1,0,48,11,4
0,4,1,1,1,94,11,6
0,3,1,0,1,95,1,6
0,0,1,0,0,68,2,6
0,35,2,2,0,37.8,11,6
0,8,0,1,0,35.12,11,6
0,21,1,1,0,89.71,11,6
0,0,2,1,2,116,11,3
0,11,2,2,0,37.37,11,3
0,21,1,1,0,83.71,11,6
0,29,0,1,0,48,11,4
0,29,0,1,0,48,11,4
0,202,2,2,0,37.8,11,6
0,202,2,2,0,37.8,11,6
0,0,0,1,0,35,11,3
0,29,0,1,0,48,11,4
0,29,0,1,0,48,11,4
0,1,0,1,0,43.88,11,6
0,3,0,2,0,54.9,12,3
0,164,0,3,0,63.1,12,3
0,0,0,1,0,40,11,5
0,0,0,1,0,45.1,11,6
0,45,0,1,0,42.04,11,6
0,1,1,1,0,60,11,6
0,85,4,10,0,66.6,11,5
0,1,1,1,0,60,11,6
0,0,0,1,0,79,11,3
0,1,0,1,0,33,11,2
0,29,0,1,0,48,11,4
0,2,2,1,0,86,11,6
0,160,2,2,1,55.8,11,6
0,55,2,1,0,30.6,11,5
0,4,1,1,0,63,11,6
0,0,0,1,0,111,11,3
0,1,2,1,0,50.05,11,6
0,33,2,5,0,65.86,11,6
0,0,0,1,0,41,11,3
0,1,0,1,0,38.5,1,2
0,1,0,1,0,42,3,2
0,1,0,1,0,40,3,2
0,97,1,1,1,108.5,6,2
0,0,0,1,0,111,11,3
0,0,0,1,1,76,12,3
0,52,2,3,1,29,11,5
0,54,2,3,0,55.8,11,6
0,98,2,5,0,34,11,5
0,3,2,2,0,60,11,6
0,80,4,10,2,82.8,11,6
0,11,0,1,0,35,11,2
0,3,1,2,1,30,11,2
0,3,1,3,0,35,2,2
0,0,0,1,0,54,11,6
0,52,2,3,0,29,11,5
0,85,1,2,2,61.8,11,6
0,51,2,2,0,52.4,11,5
0,15,2,3,0,36.29,11,6
0,44,0,2,0,37.8,11,6
0,13,2,2,0,50.68,11,5
0,7,0,1,0,48,11,6
0,15,0,1,0,56,11,6
0,50,1,2,0,37.8,11,6
0,44,0,2,0,37.8,11,6
0,1,0,1,0,60,11,6
0,34,0,2,0,59.4,11,6
0,34,0,2,0,59.4,11,6
0,36,2,4,2,54.47,11,3
0,80,4,10,2,85.8,11,6
0,19,2,5,1,47,11,5
0,1,0,1,0,54,11,6
0,0,1,0,0,39.6,1,6
0,19,2,5,1,66,11,5
0,39,2,4,4,29.41,11,3
0,19,2,5,1,66,11,5
0,19,2,5,1,47,11,5
0,115,1,3,1,34,11,4
0,19,2,5,2,66,11,5
0,63,1,2,1,77.18,11,5
0,19,2,5,2,47,11,5
0,0,1,2,0,85,11,6
0,34,0,2,0,65.4,11,6
0,3,0,3,1,80,11,3
0,0,0,1,0,53.4,11,6
0,21,1,3,1,66,11,5
0,28,2,7,0,40.7,11,5
0,8,1,3,0,48,11,6
0,4,2,3,0,27,11,3
0,12,4,8,0,27,11,2
0,35,1,3,0,73.8,11,6
0,0,0,1,0,60,11,3
0,14,0,1,0,30,11,5
0,14,0,1,0,30,11,5
0,11,0,1,0,43,11,6
0,0,0,1,0,64.6,4,6
0,18,2,3,0,35,11,2
0,6,0,3,0,42,11,3
0,52,1,3,0,67.8,11,6
0,0,0,1,0,61.2,11,3
0,2,0,1,0,30,11,5
0,119,0,3,0,48.8,11,6
0,182,1,3,1,56.24,11,6
0,6,1,3,0,43,11,6
0,32,2,4,0,30.24,11,6
0,8,0,1,0,48,11,6
0,0,0,2,0,60,11,3
0,37,0,3,0,73.8,11,6
0,2,0,2,0,73.8,11,3
0,109,2,5,1,43.8,11,6
